Facility ID,Facility Name,Facility Street,Facility City,Facility State,Facility ZIP,County,Mail Contact,Mail Address1,Mail Address2,Mail Suite,Mail City,Mail State,Mail ZIP,Hazard_explosive,Hazard_flammable,Hazard_oxidizer,Hazard_selfReactive,Hazard_pyrophoricLiqSol,Hazard_pyrophoricGas,Hazard_selfHeating,Hazard_organicPeroxide,Hazard_corrosiveToMetal,Hazard_gasUnderPressure,Hazard_icwwEmitsFlammableGas,Hazard_combustibleDust,Hazard_acuteToxicity,Hazard_skinCorrosion,Hazard_seriousEyeDamage,Hazard_respOrSkinSensitization,Hazard_germCellMutagenicity,Hazard_carcinogen,Hazard_reprodToxicity,Hazard_specTargOrgToxicity,Hazard_aspirationHaz,Hazard_simpleAsphyxiant,Hazard_notOtherwiseClassified
36655,NDOT Fullerton Yard,54954 State Highway 14,Fullerton,NE,68638-4426,Nance,Charles Stanczyk,54954 State Highway 14,,,Fullerton,NE,68638-4426,,,,,,,,,,,,,,,,,,,,,,,
36679,Central Valley Ag,716 N McClelland St,Fullerton,NE,68638-0160,Nance,Amy Eisenhauer,PO Box 160,,,Wisner,NE,68791-0160,,,,,,,,,,,,,,,,,,,,,,,
36750,NPPD Cooper Nuclear Station,72676 648A Ave,Brownville,NE,68321-6052,Nemaha,Keith R Karel,PO Box 499,1414 15th St,,Columbus,NE,68602-0499,,,,,,,,,,,,,,,,,,,,,,,
36751,Magnolia Metal Corp,63859 730 Rd,Auburn,NE,68305-8502,Nemaha,Michael P Koslosky,63859 730 Rd,,,Auburn,NE,68305-8502,,,,,,,,,,,,,,,,,,,,,,,
36752,FAST Global Solutions Inc,2111 J St,Auburn,NE,68305-2637,Nemaha,Timothy W Becker,2111 J St,,,Auburn,NE,68305-2637,,,,,,,,,,,,,,,,,,,,,,,
36765,Auburn Municipal Airport,64171 Highway 136,Auburn,NE,68305-8210,Nemaha,Kendall R Neiman,PO Box 250,830 Central Ave,,Auburn,NE,68305-0250,,,,,,,,,,,,,,,,,,,,,,,
36784,Frontier Cooperative,504 10th St,Auburn,NE,68305-0160,Nemaha,Cody Hull,10741 N 142nd St,,,Waverly,NE,68462-1102,,,,,,,,,,,,,,,,,,,,,,,
36791,Ferrellgas,E 9th St,Auburn,NE,68305-1614,Nemaha,Greg Howard,13606 L St,,,Omaha,NE,68137-1732,,,,,,,,,,,,,,,,,,,,,,,
36821,Southeast Ready Mixed,800 F St,Auburn,NE,68305-0263,Nemaha,Joel Woita,1815 Y St,,,Lincoln,NE,68508-1233,,,,,,,,,,,,,,,,,,,,,,,
36953,NDOT Auburn Yard,2127 J St,Auburn,NE,68305-2637,Nemaha,Trent Glathar,2127 J St,,,Auburn,NE,68305-2637,,,,,,,,,,,,,,,,,,,,,,,
37007,Holcim US Inc,3403 Road BC,Superior,NE,68978-7450,Nuckolls,Logan Crockett,3403 Road BC,PO Box 228 Superior 68978 0228,,Superior,NE,68978-7450,,,,,,,,,,,,,,,,,,,,,,,
37013,Nutrien Ag Solutions,1221 E 3rd St,Superior,NE,68978-2029,Nuckolls,Eric Seamann,1221 E 3rd St,,,Superior,NE,68978-2029,,,,,,,,,,,,,,,,,,,,,,,
37022,Cooperative Producers Inc,411 W 2nd St,Lawrence,NE,68957-6403,Nuckolls,Deanna Hammond,PO Box 1008,,,Hastings,NE,68902-1008,,,,,,,,,,,,,,,,,,,,,,,
37041,C & M Supply Inc,922 Road 3300,Superior,NE,68978-7415,Nuckolls,Luke E Kleen,PO Box 8,,,Ruskin,NE,68974-0008,,,,,,,,,,,,,,,,,,,,,,,
37050,Blackstone Aerial Spraying LLC,422 Highway 14,Superior,NE,68978-7401,Nuckolls,Lucas A Meyers,422 Highway 14,,,Superior,NE,68978-7401,,,,,,,,,,,,,,,,,,,,,,,
37109,C & M Supply Inc,4609 Highway 136,Ruskin,NE,68974-7020,Nuckolls,Luke E Kleen,PO Box 8,,,Ruskin,NE,68974-0008,,,,,,,,,,,,,,,,,,,,,,,
37110,Cooperative Producers Inc,991 Nebraska St,Ruskin,NE,68974-0128,Nuckolls,Deanna Hammond,PO Box 1008,,,Hastings,NE,68902-1008,,,,,,,,,,,,,,,,,,,,,,,
37168,Cooperative Producers Inc,1593 Highway 14,Nelson,NE,68961-8750,Nuckolls,Deanna Hammond,PO Box 1008,,,Hastings,NE,68902-1008,,,,,,,,,,,,,,,,,,,,,,,
37196,Jensby Livestock Trucking Inc,4230 Hwy 8,Hardy,NE,68943-8841,Nuckolls,Gayle Eitzmann,3880 Road C,,,Superior,NE,68978-7109,,,,,,,,,,,,,,,,,,,,,,,
37199,Aurora Co-op Elevator Company,410 Railroad St,Hardy,NE,68943-0098,Nuckolls,James Holliday,PO Box 209,2225 Q St Aurora NE 68818,,Aurora,NE,68818-0209,,,,,,,,,,,,,,,,,,,,,,,
37239,NDOT Superior Yard,1330 E 3rd St,Superior,NE,68978-2031,Nuckolls,Steven D Clyde,PO Box 143,,,Superior,NE,68978-0143,,,,,,,,,,,,,,,,,,,,,,,
37287,Concrete Industries Inc,604 River Rd,Nebraska City,NE,68410-2824,Otoe,Joel Woita,1815 Y St,,,Lincoln,NE,68508-1233,,,,,,,,,,,,,,,,,,,,,,,
37292,Frontier Cooperative,333 Main St,Burr,NE,68324-0068,Otoe,Cody Hull,10741 N 142nd St,,,Waverly,NE,68462-1102,,,,,,,,,,,,,,,,,,,,,,,
37299,Elster American Meter Company,2221 Industrial Rd,Nebraska City,NE,68410-6886,Otoe,Brian Hunt,2221 Industrial Rd,,,Nebraska City,NE,68410-6886,,,,,,,,,,,,,,,,,,,,,,,
37306,Frontier Cooperative,202 E Indiana St,Dunbar,NE,68346-3025,Otoe,Cody Hull,10741 N 142nd St,,,Waverly,NE,68462-1102,,,,,,,,,,,,,,,,,,,,,,,
37344,Bunge USA Grain LLC,500 1st Ter,Nebraska City,NE,68410-3003,Otoe,Brieanne Davenport,1331 Capitol Ave,,,Omaha,NE,68102-1196,,,,,,,,,,,,,,,,,,,,,,,
37429,Frontier Cooperative,125 Front St,Palmyra,NE,68418-0008,Otoe,Cody Hull,10741 N 142nd St,,,Waverly,NE,68462-1102,,,,,,,,,,,,,,,,,,,,,,,
37465,Frontier Cooperative,501 1st St,Syracuse,NE,68446-9592,Otoe,Cody Hull,10741 N 142nd St,,,Waverly,NE,68462-1102,,,,,,,,,,,,,,,,,,,,,,,
37472,Farmers Cooperative Company,123 Main St,Talmage,NE,68448,Otoe,Diane Saale,PO Box 226,,,Talmage,NE,68448-0226,,,,,,,,,,,,,,,,,,,,,,,
37514,Northern Natural Gas Company,1170 N 10th Rd,Palmyra,NE,68418-4031,Otoe,Anne Thompson,1111 S 103rd St,,,Omaha,NE,68124-1072,,,,,,,,,,,,,,,,,,,,,,,
37627,Frontier Cooperative,2960 E St,Otoe,NE,68417-0085,Otoe,Cody Hull,10741 N 142nd St,,,Waverly,NE,68462-1102,,,,,,,,,,,,,,,,,,,,,,,
37636,OPPD Syracuse Service Center,935 11th St,Syracuse,NE,68446-9695,Otoe,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
37669,NGPL Compressor Station 196,2382 E Rd,Syracuse,NE,68446-7720,Otoe,Phil Doyle,23725 County Farm Rd,,,Shorewood,IL,60431-9261,,,,,,,,,,,,,,,,,,,,,,,
37747,Ferrellgas,401 S 4th St,Nebraska City,NE,68410-2522,Otoe,Greg Howard,13606 L St,,,Omaha,NE,68137-1732,,,,,,,,,,,,,,,,,,,,,,,
37756,Farmers Cooperative,402 1st St,Burchard,NE,68323-4088,Pawnee,Jamie Sand,PO Box 263,,,Dorchester,NE,68343-0263,,,,,,,,,,,,,,,,,,,,,,,
37759,Friedly Oil LLC,403 Miner St,Du Bois,NE,68345-0085,Pawnee,Cody Friedly,403 Miner St,,,Du Bois,NE,68345-9700,,,,,,,,,,,,,,,,,,,,,,,
37788,Farmers Cooperative,110 Otoe St,Burchard,NE,68323,Pawnee,Jamie Sand,PO Box 263,,,Dorchester,NE,68343-0263,,,,,,,,,,,,,,,,,,,,,,,
37793,C J Foods Inc,71045 Highway 50,Pawnee City,NE,68420-9802,Pawnee,Mark Hulsebus,PO Box 348,71045 Hwy 50,,Pawnee City,NE,68420-0348,,,,,,,,,,,,,,,,,,,,,,,
37833,NDOT Pawnee City Yard,900 B St,Pawnee City,NE,68420,Pawnee,David Klepper,900 B St,,,Pawnee City,NE,68420-3040,,,,,,,,,,,,,,,,,,,,,,,
37874,Frenchman Valley Farmers Co-op,32780 Road 759 3/4,Grant,NE,69140,Perkins,Michael D Barfield,PO Box 578,202 Broadway St,,Imperial,NE,69033-0578,,,,,,,,,,,,,,,,,,,,,,,
37918,Hi-Line Co-op Inc,103 S Perkins Ave,Elsie,NE,69134,Perkins,Jeff D Lundvall,PO Box 96,31937 W Burma Rd Wallace 69169,,Elsie,NE,69134-0096,,,,,,,,,,,,,,,,,,,,,,,
37927,Hi-Line Co-op Inc,32880 Road 759 3/4,Grant,NE,69140,Perkins,Jeff D Lundvall,PO Box 96,31937 W Burma Rd Wallace 69169,,Elsie,NE,69134-0096,,,,,,,,,,,,,,,,,,,,,,,
37961,Frenchman Valley Farmers Co-op,104 E Highway 23,Venango,NE,69168-0127,Perkins,Michael D Barfield,PO Box 578,202 Broadway St,,Imperial,NE,69033-0578,,,,,,,,,,,,,,,,,,,,,,,
37963,Sisco Fertilizer Inc,76040 Road 344,Elsie,NE,69134-4001,Perkins,Terry L Sis,PO Box 157,,,Elsie,NE,69134-0157,,,,,,,,,,,,,,,,,,,,,,,
37993,Aurora Agronomy,76180 Highway 61,Grant,NE,69140-3203,Perkins,James Holliday,PO Box 209,2225 Q St Aurora NE 68818,,Aurora,NE,68818-0209,,,,,,,,,,,,,,,,,,,,,,,
37999,Frenchman Valley Co-op Station,440 Central Ave,Grant,NE,69140,Perkins,Michael D Barfield,PO Box 578,202 Broadway St,,Imperial,NE,69033-0578,,,,,,,,,,,,,,,,,,,,,,,
38037,Becton Dickinson Consumer Prod,1329 W US Highway 6,Holdrege,NE,68949-3126,Phelps,Bethanne Kuck,PO Box 860,,,Holdrege,NE,68949-0860,,,,,,,,,,,,,,,,,,,,,,,
38038,Briggs & Stratton LLC,1502 W 4th Ave,Holdrege,NE,68949-3132,Phelps,Phillip R Cook,PO Box 888,,,Holdrege,NE,68949-0888,,,,,,,,,,,,,,,,,,,,,,,
38039,Nutrien Ag Solutions,11828 733 Rd,Holdrege,NE,68949-4145,Phelps,Russell H Rickert,PO Box 1032,,,Holdrege,NE,68949-4032,,,,,,,,,,,,,,,,,,,,,,,
38043,CHS Inc,1016 4th Ave,Holdrege,NE,68949-2423,Phelps,Kirsten Tindall,5500 Cenex Dr MS 305,,,Inver Grove Heig,MN,55077-1721,,,,,,,,,,,,,,,,,,,,,,,
38048,Cooperative Producers Inc,Highway 6/34,Funk,NE,68940-9700,Phelps,Deanna Hammond,PO Box 1008,,,Hastings,NE,68902-1008,,,,,,,,,,,,,,,,,,,,,,,
38054,CHS Inc,802 Marshfield Ave,Bertrand,NE,68927-0363,Phelps,Kirsten Tindall,5500 Cenex Dr MS 305,,,Inver Grove Heig,MN,55077-1721,,,,,,,,,,,,,,,,,,,,,,,
38191,Earth Science Laboratories Inc,515 Brown St,Holdrege,NE,68949-2004,Phelps,Brandon Jepsen,515 Brown St,,,Holdrege,NE,68949-2004,,,,,,,,,,,,,,,,,,,,,,,
38207,Olson Aerial,74151 L Rd,Holdrege,NE,68949-4047,Phelps,Todd Garrelts,PO Box 1002,,,Holdrege,NE,68949-4002,,,,,,,,,,,,,,,,,,,,,,,
38208,Helena Agri-Enterprises LLC,601 W 1st Ave,Holdrege,NE,68949-2506,Phelps,Scott A Kugler,PO Box 409,,,Holdrege,NE,68949-0409,,,,,,,,,,,,,,,,,,,,,,,
38273,Titan Machinery Inc,11240 731 Rd,Holdrege,NE,68949-3456,Phelps,Craig Kopp,644 E Beaton Dr,,,West Fargo,ND,58078-2648,,,,,,,,,,,,,,,,,,,,,,,
38279,Holdrege Station,72988 Q Rd,Holdrege,NE,68949-3410,Phelps,Crystal Smith,425 W Superior St Ste 1100,11 E Superior St Ste 125 55802,,Duluth,MN,55802-2625,,,,,,,,,,,,,,,,,,,,,,,
38300,Nebraskaland Aviation Inc,1103 Brewster Rd,Holdrege,NE,68949-1571,Phelps,Jack Krause,PO Box 350,,,Holdrege,NE,68949-0350,,,,,,,,,,,,,,,,,,,,,,,
38409,N & B Gas Co,86389 536 Ave,Plainview,NE,68769-4202,Pierce,Daniel Chudomelka,PO Box 307,,,Ashland,NE,68003-0307,,,,,,,,,,,,,,,,,,,,,,,
38420,Osmond Farm Supply Center Inc,201 S State St,Osmond,NE,68765-5006,Pierce,Brent V Albers,PO Box 480,,,Osmond,NE,68765-0480,,,,,,,,,,,,,,,,,,,,,,,
38477,Steinkraus Service Station,602 W Locust St,Plainview,NE,68769-0214,Pierce,Eugene Steinkraus,PO Box 214,,,Plainview,NE,68769-0214,,,,,,,,,,,,,,,,,,,,,,,
38546,Battle Creek Farmers Co-op,86411 Highway 121,Osmond,NE,68765-5127,Pierce,Dawn Pochop,PO Box 10,,,Battle Creek,NE,68715-0010,,,,,,,,,,,,,,,,,,,,,,,
38640,Battle Creek Farmers Co-op,53562 Highway 20,Plainview,NE,68769-2534,Pierce,Dawn Pochop,PO Box 10,,,Battle Creek,NE,68715-0010,,,,,,,,,,,,,,,,,,,,,,,
38662,Helena Agri-Enterprises LLC,104 N Main St,Osmond,NE,68765-6010,Pierce,Shelly Barnes,104 N Main St,,,Osmond,NE,68765,,,,,,,,,,,,,,,,,,,,,,,
38706,Columbus Metals Industries,3440 15th St,Columbus,NE,68601-4719,Platte,Ryan Carpenter,6100 N 70th St,,,Lincoln,NE,68507-3243,,,,,,,,,,,,,,,,,,,,,,,
38713,Mid-American Research Chemical,2451 16th Ave,Columbus,NE,68601-2745,Platte,Jerome Schulz,PO Box 927,c/o Mid-American Research Chem,,Columbus,NE,68602-0927,,,,,,,,,,,,,,,,,,,,,,,
38716,Miba Ind Bearings US LLC,3300 E 8th St,Columbus,NE,68601-6408,Platte,Gennipher Staroscik,3300 E 8th St,1111 Cedar Creek Rd Grafton WI,,Columbus,NE,68601-9003,,,,,,,,,,,,,,,,,,,,,,,
38718,CAMACO Columbus Manufacturing,1851 E 32nd Ave,Columbus,NE,68601-9942,Platte,Shawn Brock,1851 E 32nd Ave,,,Columbus,NE,68601-7303,,,,,,,,,,,,,,,,,,,,,,,
38719,BD Medical Systems,1852 10th Ave,Columbus,NE,68601-3617,Platte,Armida Alvarado,1852 10th Ave,,,Columbus,NE,68601-3617,,,,,,,,,,,,,,,,,,,,,,,
38724,Behlen Mfg Co,4025 E 23rd St,Columbus,NE,68601-9944,Platte,Tim W Frasher,4025 E 23rd St,,,Columbus,NE,68601-3448,,,,,,,,,,,,,,,,,,,,,,,
38840,Duo Lift Manufacturing Co Inc,2810 38th St,Columbus,NE,68601-3844,Platte,Jim Hellbusch,2810 38th St,,,Columbus,NE,68601-3844,,,,,,,,,,,,,,,,,,,,,,,
38854,Frontier Cooperative,1854 14th Ave,Columbus,NE,68601-3671,Platte,Cody Hull,10741 N 142nd St,,,Waverly,NE,68462-1102,,,,,,,,,,,,,,,,,,,,,,,
38874,Gerhold Concrete Co,4521 Howard Blvd,Columbus,NE,68601-2980,Platte,Thomas Silknitter,2625 S 158th Plz,,,Omaha,NE,68130-1770,,,,,,,,,,,,,,,,,,,,,,,
38879,Frontier Cooperative,24072 310th Ave,Columbus,NE,68601-8496,Platte,Cody Hull,10741 N 142nd St,,,Waverly,NE,68462-1102,,,,,,,,,,,,,,,,,,,,,,,
38907,Kat's Car Wash & Gas,3309 8th St,Columbus,NE,68601-6407,Platte,Alan Davis,3309 8th St,,,Columbus,NE,68601-6407,,,,,,,,,,,,,,,,,,,,,,,
39069,Central Valley Ag,28115 158th St,Duncan,NE,68634-0060,Platte,Amy Eisenhauer,PO Box 160,,,Wisner,NE,68791-0160,,,,,,,,,,,,,,,,,,,,,,,
39076,Frontier Cooperative,108 1st St,Tarnov,NE,68642-4200,Platte,Cody Hull,10741 N 142nd St,,,Waverly,NE,68462-1102,,,,,,,,,,,,,,,,,,,,,,,
39087,Central Valley Ag,158 Webster St,Monroe,NE,68647-0158,Platte,Amy Eisenhauer,PO Box 160,,,Wisner,NE,68791-0160,,,,,,,,,,,,,,,,,,,,,,,
39160,Ferrellgas,1184 3rd Ave,Columbus,NE,68601-5312,Platte,Greg Howard,13606 L St,,,Omaha,NE,68137-1732,,,,,,,,,,,,,,,,,,,,,,,
39167,Farmers Co-op Assn,106 S Pine St,Lindsay,NE,68644-0038,Platte,Jeremy Frickes,PO Box 38,,,Lindsay,NE,68644-0038,,,,,,,,,,,,,,,,,,,,,,,
39168,Animal Health International,4938 Howard Blvd,Columbus,NE,68601-8398,Platte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39194,NDOT Columbus Yard,3303 12th St,Columbus,NE,68601-5405,Platte,Jeff Heesacker,3636 8th St,,,Columbus,NE,68601-6404,,,,,,,,,,,,,,,,,,,,,,,
39223,Frontier Communications,1366 27th Ave,Columbus,NE,68601-4923,Platte,Randy Robertson,1919 McKinney Ave,,,Dallas,TX,75201-1753,,,,,,,,,,,,,,,,,,,,,,,
39285,ADM Corn Processing,3000 E 8th St,Columbus,NE,68601-9073,Platte,Robert L Bauer,3000 E 8th St,,,Columbus,NE,68601-9073,,,,,,,,,,,,,,,,,,,,,,,
39293,NDOT Humphrey Yard,26830 State Highway 91,Humphrey,NE,68642-5007,Platte,Daniel L McDonald,26830 State Highway 91,,,Humphrey,NE,68642-5007,,,,,,,,,,,,,,,,,,,,,,,
39378,Vishay Dale Electronics Inc 04,2086 14th Ave,Columbus,NE,68601-3675,Platte,Trevor Hill,1122 23rd St,,,Columbus,NE,68601-3647,,,,,,,,,,,,,,,,,,,,,,,
39498,Hubbard Feeds Inc,4431 23rd St,Columbus,NE,68601-8509,Platte,Jordan McKinney,1376 Danville Rd Loop 1,,,Nicholasville,KY,40356,,,,,,,,,,,,,,,,,,,,,,,
39525,ADM Alliance Nutrition Inc,2174 E 59th Ave,Columbus,NE,68601-7974,Platte,Darin Sigler,2174 E 59th Ave,917 E 11th St,,Columbus,NE,68601-7974,,,,,,,,,,,,,,,,,,,,,,,
39527,Columbus Terminal,147 Road D,Columbus,NE,68601-8612,Colfax,Bill Turner,7340 W 21st St N Ste 200,,,Wichita,KS,67205-1770,,,,,,,,,,,,,,,,,,,,,,,
39582,Klub 81 Inc,26557 State Highway 91,Humphrey,NE,68642-5008,Platte,Kristofer T Heinen,PO Box 487,26557 State Highway 91,,Humphrey,NE,68642-0487,,,,,,,,,,,,,,,,,,,,,,,
39586,RB's Food Shop,208 Main St,Humphrey,NE,68642-3154,Platte,Kristofer T Heinen,PO Box 487,26557 State Highway 91,,Humphrey,NE,68642-0487,,,,,,,,,,,,,,,,,,,,,,,
39677,Frontier Cooperative,210 N State St,Osceola,NE,68651,Polk,Cody Hull,10741 N 142nd St,,,Waverly,NE,68462-1102,,,,,,,,,,,,,,,,,,,,,,,
39694,Harless Oil Company,320 Polk Ave,Polk,NE,68654-0101,Polk,Randall Harless,PO Box 101,,,Polk,NE,68654-0101,,,,,,,,,,,,,,,,,,,,,,,
39749,Sapp Bros Petroleum Inc,12355 M Rd,Stromsburg,NE,68666-5099,Polk,Randy Benson,9915 S 148th St,,,Omaha,NE,68138-3876,,,,,,,,,,,,,,,,,,,,,,,
39756,NDOT Osceola Yard,521 N Kimmel St,Osceola,NE,68651-4442,Polk,Ronnie C Carlson,PO Box 364,,,Osceola,NE,68651-0364,,,,,,,,,,,,,,,,,,,,,,,
39817,Central Valley Ag,214 Railroad St,Stromsburg,NE,68666-4106,Polk,Amy Eisenhauer,PO Box 160,,,Wisner,NE,68791-0160,,,,,,,,,,,,,,,,,,,,,,,
39851,Central Valley Ag,450 Polk Ave,Polk,NE,68654,Polk,Amy Eisenhauer,PO Box 160,,,Wisner,NE,68791-0160,,,,,,,,,,,,,,,,,,,,,,,
39871,Parker Hannifin Corporation,400 South St,Mc Cook,NE,69001-4009,Red Willow,Jason Herron,400 South St,,,Mc Cook,NE,69001-4023,,,,,,,,,,,,,,,,,,,,,,,
39873,Paulsen Inc Mc Cook Plant,101 E Railroad Service Rd,Mc Cook,NE,69001-4117,Red Willow,Jacob T Rush,PO Box 17,,,Cozad,NE,69130-0017,,,,,,,,,,,,,,,,,,,,,,,
39880,Frenchman Valley Farmers Co-op,102 E 3rd St,Mc Cook,NE,69001-0760,Red Willow,Michael D Barfield,PO Box 578,202 Broadway St,,Imperial,NE,69033-0578,,,,,,,,,,,,,,,,,,,,,,,
39986,NPPD Mc Cook Peaking Unit,1901 N Highway 83,Mc Cook,NE,69001-2177,Red Willow,Keith R Karel,PO Box 499,1414 15th St,,Columbus,NE,68602-0499,,,,,,,,,,,,,,,,,,,,,,,
40172,Koch Trust #1-26,Road 381,Mc Cook,NE,69001,Frontier,Emily M Hundley-Goff,10390 Bradford Rd Unit 201,,,Littleton,CO,80127-6416,,,,,,,,,,,,,,,,,,,,,,,
40242,BNSF Railway Company,101 Norris Ave,Mc Cook,NE,69001-3779,Red Willow,Robert Schroeder,801 W O St Bldg J,201 N 7th St Lincoln 68508,,Lincoln,NE,68528-1309,,,,,,,,,,,,,,,,,,,,,,,
40292,Ag Valley Co-op Non Stock,Jct 5th & C Sts,Indianola,NE,69034,Red Willow,Shawn Erickson,PO Box 577,PO Box 68 Edison NE 68936 0068,,Arapahoe,NE,68922-0577,,,,,,,,,,,,,,,,,,,,,,,
40306,Decatur Co-op Association,105 Grandville Ave,Danbury,NE,69026-0127,Red Willow,Kurt Anderson,PO Box 68,,,Oberlin,KS,67749-0068,,,,,,,,,,,,,,,,,,,,,,,
40319,Mc Cook Community Hospital,1301 E H St,Mc Cook,NE,69001-3482,Red Willow,Matt Murdock,PO Box 1328,,,Mc Cook,NE,69001-1328,,,,,,,,,,,,,,,,,,,,,,,
40341,Magellan Pipeline Company LP,65156 710 Rd,Falls City,NE,68355-1341,Richardson,Candace Friend,100 W 5th St,MPC-OMAHA/MPC-FALLS CITY,,Tulsa,OK,74103-4207,,,,,,,,,,,,,,,,,,,,,,,
40447,Southeast Ready Mixed,1225 Crook St,Falls City,NE,68355,Richardson,Joel Woita,1815 Y St,,,Lincoln,NE,68508-1233,,,,,,,,,,,,,,,,,,,,,,,
40493,Bartlett Grain Company LP,101 Elm St,Stella,NE,68442-0066,Richardson,Simon Buckner,4900 Main St Ste 1200,,,Kansas City,MO,64112-2807,,,,,,,,,,,,,,,,,,,,,,,
40506,Helena Agri-Enterprises LLC,423 Wilson St,Falls City,NE,68355,Richardson,Benjamin A Scholl,PO Box 570,,,Falls City,NE,68355-0570,,,,,,,,,,,,,,,,,,,,,,,
40521,Ag Partners Cooperative Inc,310 W Bayliss St,Rulo,NE,68431-0185,Richardson,Curtis Stahel,201 N 6th St,,,Seneca,KS,66538-1717,,,,,,,,,,,,,,,,,,,,,,,
40565,Falls City Power Plant,901 S Crook St,Falls City,NE,68355,Richardson,Trevor Campbell,2307 Barada St,,,Falls City,NE,68355-1546,,,,,,,,,,,,,,,,,,,,,,,
40567,Falls City Potable Water,70434 661 Ave,Rulo,NE,68431-1838,Richardson,Trevor Campbell,2307 Barada St,,,Falls City,NE,68355-1546,,,,,,,,,,,,,,,,,,,,,,,
40639,NDOT Falls City Yard,1525 E 14th St,Falls City,NE,68355-2480,Richardson,Terry A Cummins,1525 E 14th St,,,Falls City,NE,68355-2480,,,,,,,,,,,,,,,,,,,,,,,
40737,Rock County Agronomy Services,W 1st St,Bassett,NE,68714,Rock,Saresse Hollenbeck,PO Box 487,,,Bassett,NE,68714-0487,,,,,,,,,,,,,,,,,,,,,,,
40818,Bunge Milling Inc,1405 Norman Ave,Crete,NE,68333-1533,Saline,Jon M Harrington,1405 Norman Ave,,,Crete,NE,68333-1533,,,,,,,,,,,,,,,,,,,,,,,
40819,Smithfield Fresh Meats Corp,2223 Industrial Rd,Crete,NE,68333-4304,Saline,Amy Marks,PO Box 67,,,Crete,NE,68333-0067,,,,,,,,,,,,,,,,,,,,,,,
40853,Crete Ready Mix Co,1320 W 11th Ave,Crete,NE,68333-0246,Saline,Joel Woita,1815 Y St,,,Lincoln,NE,68508-1233,,,,,,,,,,,,,,,,,,,,,,,
40910,Farmers Cooperative,208 W Depot,Dorchester,NE,68343,Saline,Jamie Sand,PO Box 263,,,Dorchester,NE,68343-0263,,,,,,,,,,,,,,,,,,,,,,,
41000,Malco Products Inc,108 S Pear St,De Witt,NE,68341-5032,Saline,Christopher Strand,PO Box 400,14080 State Highway 55 NW,,Annandale,MN,55302-0400,,,,,,,,,,,,,,,,,,,,,,,
41122,Farmers Cooperative,101 S Fillmore,Swanton,NE,68445-0067,Saline,Jamie Sand,PO Box 263,,,Dorchester,NE,68343-0263,,,,,,,,,,,,,,,,,,,,,,,
41166,Nestle Purina PetCare Company,2305 E Highway 33,Crete,NE,68333-2535,Saline,Dan Neil,PO Box 96,2305 E Hwy 33,,Crete,NE,68333-0096,,,,,,,,,,,,,,,,,,,,,,,
41206,NDOT Dorchester Yard,508 W Depot St,Dorchester,NE,68343-2336,Saline,Mark S Bors,508 W Depot St,,,Dorchester,NE,68343-2336,,,,,,,,,,,,,,,,,,,,,,,
41253,Darling Ingredients Inc,14401 S 5th St,Bellevue,NE,68123-3609,Sarpy,Jarrett Eubanks,5601 N Macarthur Blvd,5601 N Macarthur Blvd,,Irving,TX,75038-2616,,,,,,,,,,,,,,,,,,,,,,,
41261,Cox Communications Omaha LLC,9901 Linden Ave,Bellevue,NE,68123-2523,Sarpy,Brandy Brickey,1922 Avenida Del Oro,,,Oceanside,CA,92056-5803,,,,,,,,,,,,,,,,,,,,,,,
41316,Bouge's Auto Service,1001 Galvin Rd S,Bellevue,NE,68005-3056,Sarpy,Mark L Bouge,5506 Luv Rd,,,Plattsmouth,NE,68048-7594,,,,,,,,,,,,,,,,,,,,,,,
41652,Vertical Cold Storage LLC,10711 Olive St,La Vista,NE,68128-2946,Sarpy,Deanna Taborsky,10711 Olive St,,,La Vista,NE,68128-2946,,,,,,,,,,,,,,,,,,,,,,,
41787,Manheim Omaha,9201 S 144th St,Omaha,NE,68138-3950,Sarpy,Korey Grell,9201 S 144th St,,,Omaha,NE,68138-3634,,,,,,,,,,,,,,,,,,,,,,,
41936,Papillion Potable Water Trtmnt,15406 S 87th St,Papillion,NE,68046-4619,Sarpy,Nicholas T Adams,15406 S 87th St,8417 S 64th St Omaha 68157,,Papillion,NE,68046-4619,,,,,,,,,,,,,,,,,,,,,,,
41950,Temperatsure,10606 S 144th St,Omaha,NE,68138-3818,Sarpy,Ken Tutin,10606 S 144th St Ste A-103,,,Omaha,NE,68138-3818,,,,,,,,,,,,,,,,,,,,,,,
41964,Woolsey,Highway 71,Kimball,NE,69145,Kimball,Angie Bowling,PO Box 1587,,,Denver,CO,80201-1587,,,,,,,,,,,,,,,,,,,,,,,
42013,Gretna Gas & Lube,610 N Highway 6,Gretna,NE,68028-0499,Sarpy,Dylan J Corbino,PO Box 499,,,Gretna,NE,68028-0499,,,,,,,,,,,,,,,,,,,,,,,
42025,AT&T NE0940,901 Sac Blvd,Offutt AFB,NE,68113-5455,Sarpy,Jeremy McGrue,311 S Akard St Fl 12,308 S Akard St Fl 17,,Dallas,TX,75202-5322,,,,,,,,,,,,,,,,,,,,,,,
